date,symbol,open,close,low,high,volume
2019-10-10,NFLX,265.970001,280.480011,265.029999,280.529999,10809100
2019-10-11,NFLX,284.799988,282.929993,282.339996,287.869995,8786100
2019-10-14,NFLX,283.929993,285.529999,282,286.929993,5513200
2019-10-15,NFLX,283.820007,284.25,279.399994,285.869995,7685600
2019-10-16,NFLX,283.119995,286.279999,280.73999,288.170013,16175900
2019-10-17,NFLX,304.48999,293.350006,288.299988,308.75,38258900
2019-10-18,NFLX,289.359985,275.299988,273.359985,290.899994,23429900
2019-10-21,NFLX,272.890015,278.049988,269,279.940002,12599200
2019-10-22,NFLX,271.160004,266.690002,265.799988,275.410004,11802400
2019-10-23,NFLX,268.059998,271.269989,266.630005,273.920013,7133500
2019-10-24,NFLX,271.809998,271.5,268.799988,274.019989,4827400
2019-10-25,NFLX,270.679993,276.820007,270.179993,277.769989,4747800
2019-10-28,NFLX,278.049988,281.859985,277.350006,285.75,6248400
2019-10-29,NFLX,281.869995,281.209991,277.549988,284.410004,4356200
2019-10-30,NFLX,284.339996,291.450012,283,293.48999,9345600
2019-10-31,NFLX,291,287.410004,284.779999,291.450012,5090000
2019-11-01,NFLX,288.700012,286.809998,283.019989,289.119995,5594300
2019-11-04,NFLX,288,292.859985,287.160004,295.390015,5566200
2019-11-05,NFLX,289.98999,288.029999,286.309998,291.190002,4062400
2019-11-06,NFLX,288.190002,288.589996,285.839996,290.559998,3438300
2019-11-07,NFLX,290.700012,289.570007,288.269989,298.190002,5928500
2019-11-08,NFLX,288.730011,291.570007,287.51001,293.98999,4509000
2019-11-11,NFLX,289.160004,294.179993,288.5,296.359985,3944300
2019-11-12,NFLX,295.320007,292.01001,288.700012,295.350006,5772800
2019-11-13,NFLX,291.029999,283.109985,281.140015,293.410004,9158900
2019-11-14,NFLX,283.25,289.619995,283.220001,290.630005,6529000
2019-11-15,NFLX,290.589996,295.029999,287.570007,295.820007,6333800
2019-11-18,NFLX,296,302.570007,293.279999,304.98999,8616600
2019-11-19,NFLX,304.01001,302.600006,298.519989,305.670013,5918000
2019-11-20,NFLX,301.01001,305.160004,301,308.25,5111800
2019-11-21,NFLX,306,311.690002,304.26001,312.690002,7488400
2019-11-22,NFLX,309.100006,310.480011,304.410004,311.399994,5970100
2019-11-25,NFLX,308.829987,315.549988,305.25,315.730011,7873900
2019-11-26,NFLX,315,312.48999,311.690002,316.5,5321000
2019-11-27,NFLX,313.929993,315.929993,312.75,316.820007,4096900
2019-11-29,NFLX,315.779999,314.660004,313.339996,316.619995,2411700
2019-12-02,NFLX,314.390015,309.98999,303.75,314.390015,6218800
2019-12-03,NFLX,302.220001,306.160004,301.880005,307.359985,4992800
2019-12-04,NFLX,308.429993,304.320007,303.269989,308.429993,3512100
2019-12-05,NFLX,305.269989,302.859985,298.809998,306.480011,4615500
2019-12-06,NFLX,304.700012,307.350006,302.600006,307.850006,4457800
2019-12-09,NFLX,307.350006,302.5,302.440002,311.48999,5748400
2019-12-10,NFLX,296.119995,293.119995,292.019989,298.940002,10476100
2019-12-11,NFLX,294.48999,298.929993,294.200012,299.429993,5589800
2019-12-12,NFLX,295.670013,298.440002,295.059998,299.170013,4766600
2019-12-13,NFLX,298.5,298.5,297.25,301.799988,3879700
2019-12-16,NFLX,300.850006,304.209991,298.630005,305.709991,4658900
2019-12-17,NFLX,307.359985,315.480011,306.600006,316.799988,10427100
2019-12-18,NFLX,316.26001,320.799988,315.600006,325.359985,11207400
2019-12-19,NFLX,324.5,332.220001,324.179993,332.829987,9822300
2019-12-20,NFLX,335,336.899994,330.600006,338,9914900
2019-12-23,NFLX,337.76001,333.100006,331.019989,337.950012,5765300
2019-12-24,NFLX,334.01001,333.200012,331.600006,335.700012,2019300
2019-12-26,NFLX,334.600006,332.630005,332.01001,336.459991,3589900
2019-12-27,NFLX,332.959991,329.089996,326.01001,333.820007,5036100
2019-12-30,NFLX,329.079987,323.309998,322.859985,329.190002,4311500
2019-12-31,NFLX,322,323.570007,321.089996,324.920013,3713300
2020-01-02,NFLX,326.100006,329.809998,324.779999,329.980011,4485800
2020-01-03,NFLX,326.779999,325.899994,325.529999,329.859985,3806900
2020-01-06,NFLX,323.119995,335.829987,321.200012,336.359985,5663100
2020-01-07,NFLX,336.470001,330.75,330.299988,336.700012,4703200
2020-01-08,NFLX,331.48999,339.26001,331.049988,342.700012,7104500
2020-01-09,NFLX,342,335.660004,334.609985,343.420013,4709300
2020-01-10,NFLX,337.130005,329.049988,327.269989,338.5,4718300
2020-01-13,NFLX,331.799988,338.920013,331.51001,340.850006,6290000
2020-01-14,NFLX,344.399994,338.690002,335.519989,345.380005,7199400
2020-01-15,NFLX,338.679993,339.070007,336.600006,343.170013,5158000
2020-01-16,NFLX,343.5,338.619995,335.850006,343.559998,5016000
2020-01-17,NFLX,341,339.670013,337.380005,341.570007,6066500
2020-01-21,NFLX,340,338.109985,332.589996,341,14350300
2020-01-22,NFLX,332.549988,326,323.600006,336.299988,21730000
2020-01-23,NFLX,326.040009,349.600006,325.01001,349.880005,18200300
2020-01-24,NFLX,348.459991,353.160004,345.880005,359.850006,17939700
2020-01-27,NFLX,345.950012,342.880005,341.019989,351.899994,7709500
2020-01-28,NFLX,345.880005,348.519989,342.779999,352.399994,6821600
2020-01-29,NFLX,349,343.160004,338.549988,349.399994,7643500
2020-01-30,NFLX,341.100006,347.73999,339.25,348.200012,5328100
2020-01-31,NFLX,347.390015,345.089996,340.980011,347.390015,5230000
2020-02-03,NFLX,347.23999,358,346.279999,359.630005,6670600
2020-02-04,NFLX,361,369.01001,356.100006,369.570007,7161500
2020-02-05,NFLX,375.130005,369.670013,362.299988,375.25,6437000
2020-02-06,NFLX,369.600006,366.950012,362.51001,371.549988,3920400
2020-02-07,NFLX,365.040009,366.769989,363.570007,371.799988,4385200
2020-02-10,NFLX,365,371.070007,362.519989,374.799988,5294100
2020-02-11,NFLX,373.75,373.690002,369.720001,378.109985,4772900
2020-02-12,NFLX,377.179993,380.01001,375.880005,380.619995,4624800
2020-02-13,NFLX,376.959991,381.399994,376.51001,385.369995,4485400
2020-02-14,NFLX,381.470001,380.399994,379.429993,385.149994,3736300
2020-02-18,NFLX,379.299988,387.779999,379.190002,389.540009,5173900
2020-02-19,NFLX,388.119995,386.190002,384.899994,392.950012,4896400
2020-02-20,NFLX,386.559998,386,376.679993,389.700012,4079400
2020-02-21,NFLX,385.329987,380.070007,377.899994,387.320007,3930100
2020-02-24,NFLX,364.76001,368.700012,361,372.820007,6936400
2020-02-25,NFLX,372,360.089996,357.720001,375.649994,6481200
2020-02-26,NFLX,366.309998,379.23999,365,382,8934100
2020-02-27,NFLX,371.459991,371.709991,370.600006,391.559998,10967700
2020-02-28,NFLX,364.209991,369.029999,356.799988,376.769989,11168600
2020-03-02,NFLX,373.109985,381.049988,364.5,381.359985,6997900
2020-03-03,NFLX,381.029999,368.769989,367.399994,393.519989,8364600
2020-03-04,NFLX,377.769989,383.790009,370.51001,384.01001,5487300
2020-03-05,NFLX,381,372.779999,368.640015,391.399994,8747000
2020-03-06,NFLX,367.700012,368.970001,356.850006,371.309998,8147200
2020-03-09,NFLX,343.859985,346.48999,341.720001,357.470001,7405500
2020-03-10,NFLX,356.429993,364.130005,347.850006,364.540009,7604400
2020-03-11,NFLX,358.920013,349.920013,344.790009,362.980011,6036000
2020-03-12,NFLX,326.5,315.25,307.320007,335.720001,12071600
2020-03-13,NFLX,330.51001,336.299988,307.390015,336.420013,9458200
2020-03-16,NFLX,306.630005,298.839996,294.75,334.350006,10559900
2020-03-17,NFLX,306.190002,319.75,290.25,322.899994,10013900
2020-03-18,NFLX,302.399994,315.470001,300,331.579987,12593600
2020-03-19,NFLX,324.329987,332.029999,316.820007,348.51001,10616000
2020-03-20,NFLX,342.309998,332.829987,332,350.48999,10853800
2020-03-23,NFLX,347.890015,360.269989,340.880005,366.109985,13449400
2020-03-24,NFLX,369.98999,357.320007,353.029999,372.929993,11638700
2020-03-25,NFLX,361.019989,342.390015,339.170013,362,8767200
2020-03-26,NFLX,344,362.98999,341.730011,363.839996,7229600
2020-03-27,NFLX,359.089996,357.119995,353,368.559998,7948800
2020-03-30,NFLX,363,370.959991,361.170013,377.799988,8622000
2020-03-31,NFLX,367.929993,375.5,366.440002,383.01001,9366500
2020-04-01,NFLX,376.049988,364.079987,361.019989,380.230011,6672500
2020-04-02,NFLX,364.079987,370.079987,360.059998,370.98999,4592500
2020-04-03,NFLX,367.470001,361.76001,357.51001,370.899994,4860800
2020-04-06,NFLX,365.220001,379.959991,361.709991,380.290009,8183900
2020-04-07,NFLX,380,372.279999,369.339996,381.329987,7046400
2020-04-08,NFLX,374.01001,371.119995,368.309998,378.390015,6908900
2020-04-09,NFLX,371.059998,370.720001,363.029999,372.100006,7711300
2020-04-13,NFLX,371.309998,396.720001,367.700012,400.51001,11692900
2020-04-14,NFLX,397.5,413.549988,394.850006,417.820007,11581000
2020-04-15,NFLX,413,426.75,412.25,434.980011,13561200
2020-04-16,NFLX,437,439.170013,431.609985,449.519989,16128700
2020-04-17,NFLX,431,422.959991,414.700012,432,12616300
2020-04-20,NFLX,435.170013,437.48999,430.559998,444.48999,12655800
2020-04-21,NFLX,444.769989,433.829987,425.600006,447,23177600
2020-04-22,NFLX,429.730011,421.420013,413,433,21084800
2020-04-23,NFLX,419.26001,426.700012,419.26001,438.410004,13952300
2020-04-24,NFLX,425,424.98999,415.880005,427.170013,8658900
2020-04-27,NFLX,425,421.380005,420.839996,429,6277500
2020-04-28,NFLX,419.98999,403.829987,402.910004,421,10101200
2020-04-29,NFLX,399.529999,411.890015,393.600006,415.859985,9693100
2020-04-30,NFLX,410.309998,419.850006,408,424.440002,7954000
2020-05-01,NFLX,415.100006,415.269989,411.730011,427.970001,8299900
2020-05-04,NFLX,417.779999,428.149994,414.869995,428.540009,7799100
2020-05-05,NFLX,427.559998,424.679993,421.559998,431,6286300
2020-05-06,NFLX,429.299988,434.26001,426.390015,439.769989,6660700
2020-05-07,NFLX,436.890015,436.529999,430.660004,438.880005,5641900
2020-05-08,NFLX,434.140015,435.549988,433.640015,442,5049300
2020-05-11,NFLX,436.329987,440.519989,435.559998,444.890015,5486000
2020-05-12,NFLX,442,431.820007,431.359985,444.170013,4598200
2020-05-13,NFLX,435.690002,438.269989,427.269989,447,7014600
2020-05-14,NFLX,444.899994,441.950012,432.820007,452.380005,9007500
2020-05-15,NFLX,440.700012,454.190002,437.51001,455,7244000
2020-05-18,NFLX,451.160004,452.579987,443.350006,456.359985,7773500
2020-05-19,NFLX,453.399994,451.040009,450.470001,458.970001,4810500
2020-05-20,NFLX,454.25,447.670013,444,455.809998,5607300
2020-05-21,NFLX,448.559998,436.25,430.25,448.959991,9117300
2020-05-22,NFLX,437,429.320007,427.179993,439.089996,5422300
2020-05-26,NFLX,427.769989,414.769989,413.140015,428.5,7881100
2020-05-27,NFLX,410.380005,419.890015,397.859985,420.019989,10446300
2020-05-28,NFLX,417.23999,413.440002,411.5,422.369995,5655100
2020-05-29,NFLX,417.459991,419.730011,411.850006,420.299988,5254900
2020-06-01,NFLX,418.829987,425.920013,415.980011,426.720001,3743700
2020-06-02,NFLX,425.869995,427.309998,419.459991,427.589996,3494800
2020-06-03,NFLX,426.950012,421.970001,418.049988,427.100006,4316000
2020-06-04,NFLX,422.390015,414.329987,410.029999,428.709991,5410500
2020-06-05,NFLX,407.290009,419.600006,404.25,420.23999,5099600
2020-06-08,NFLX,416,419.48999,406.5,420.799988,5851500
2020-06-09,NFLX,421.649994,434.049988,420.309998,434.730011,6797000
2020-06-10,NFLX,436,434.480011,430.549988,439.690002,4896900
2020-06-11,NFLX,428.200012,425.559998,424.160004,445.570007,7462900
2020-06-12,NFLX,429,418.070007,412.450012,434.059998,6461100
2020-06-15,NFLX,421.399994,425.5,415.420013,426.48999,4467900
2020-06-16,NFLX,425.76001,436.130005,425.179993,437.959991,5507900
2020-06-17,NFLX,441.820007,447.769989,439.220001,450.459991,6529600
2020-06-18,NFLX,448.730011,449.869995,442.799988,452.76001,4277600
2020-06-19,NFLX,449.119995,453.720001,445.600006,453.970001,5934500
2020-06-22,NFLX,455.01001,468.040009,454.209991,468.589996,6272100
2020-06-23,NFLX,466.5,466.26001,464.5,474.01001,5948400
2020-06-24,NFLX,468.540009,457.850006,454,472.359985,4826200
2020-06-25,NFLX,458.859985,465.910004,454,467.01001,4134500
2020-06-26,NFLX,466.390015,443.399994,442.23999,468.029999,6804700
2020-06-29,NFLX,445.230011,447.23999,432.140015,447.670013,4844000
2020-06-30,NFLX,450.019989,455.040009,447,457.589996,4198500
2020-07-01,NFLX,454,485.640015,454,488.230011,9705900
2020-07-02,NFLX,485.640015,476.890015,475.529999,492.279999,6351500
2020-07-06,NFLX,480.769989,493.809998,479.799988,499.5,7839000
2020-07-07,NFLX,497.309998,493.160004,490.829987,504.820007,5669900
2020-07-08,NFLX,498.579987,502.779999,493.809998,505.100006,5691700
2020-07-09,NFLX,508.399994,507.76001,495.779999,510,5840500
2020-07-10,NFLX,519.72998,548.72998,511.279999,555.880005,21605600
2020-07-13,NFLX,567.97998,525.5,520.960022,575.369995,18399000
2020-07-14,NFLX,517.080017,524.880005,490.48999,525.5,15083300
2020-07-15,NFLX,516.299988,523.26001,510.179993,529,10066700
2020-07-16,NFLX,526.47998,527.390015,504.359985,535.539978,24499000
2020-07-17,NFLX,494.869995,492.98999,484.140015,503.589996,24991400
2020-07-20,NFLX,489.140015,502.410004,484.200012,504.5,11940300
2020-07-21,NFLX,506,490.100006,488.609985,506.220001,9113700
2020-07-22,NFLX,492.190002,489.820007,487.200012,497.200012,6954100
2020-07-23,NFLX,491.130005,477.579987,472.019989,491.899994,7722000
2020-07-24,NFLX,468.769989,480.450012,467.540009,487.170013,7746200
2020-07-27,NFLX,484.51001,495.649994,482.309998,496.920013,7863100
2020-07-28,NFLX,496.019989,488.51001,487.76001,497.790009,5986700
2020-07-29,NFLX,492.25,484.480011,484.130005,494.920013,6611800
2020-07-30,NFLX,480.709991,485.799988,477.51001,488.350006,6608600
2020-07-31,NFLX,488.290009,488.880005,484.5,494.799988,5916300
2020-08-03,NFLX,490.859985,498.619995,490.230011,503.089996,5873100
2020-08-04,NFLX,498.649994,509.640015,498.649994,510.440002,5608000
2020-08-05,NFLX,508.679993,502.109985,501.200012,510.100006,4308200
2020-08-06,NFLX,504.109985,509.079987,498.700012,510.820007,3725900
2020-08-07,NFLX,505.450012,494.730011,486.679993,508.290009,5910300
2020-08-10,NFLX,493.350006,483.380005,478.630005,497.459991,4691200
2020-08-11,NFLX,479.75,466.929993,466.549988,480.920013,7329200
2020-08-12,NFLX,471.339996,475.470001,470.179993,482.48999,5439200
2020-08-13,NFLX,478.399994,481.329987,476.450012,484.450012,3008900
2020-08-14,NFLX,482.820007,482.679993,480.209991,488.329987,2943500
2020-08-17,NFLX,484.190002,482.350006,479.100006,486.23999,2423500
2020-08-18,NFLX,484.350006,491.869995,482.799988,495.299988,3505500
2020-08-19,NFLX,493.929993,484.529999,483.5,494.5,3156200
2020-08-20,NFLX,484.690002,497.899994,483.890015,498.940002,5132500
2020-08-21,NFLX,496.459991,492.309998,490,498.130005,3921300
2020-08-24,NFLX,495.440002,488.809998,483.160004,501,4762200
2020-08-25,NFLX,488.190002,490.579987,485.089996,492.470001,5727700
2020-08-26,NFLX,492.5,547.530029,492.079987,549.039978,20373700
2020-08-27,NFLX,537.780029,526.27002,521.25,541,9062900
2020-08-28,NFLX,532,523.890015,522,539,4417500
2020-08-31,NFLX,521.159973,529.559998,517.580017,531.98999,4941400
2020-09-01,NFLX,532.599976,556.549988,532.450012,557.390015,9572700
2020-09-02,NFLX,553.780029,552.840027,537.369995,556.5,5886900
2020-09-03,NFLX,545,525.75,521.320007,554,9071100
2020-09-04,NFLX,520.179993,516.049988,485.980011,527.359985,8270100
2020-09-08,NFLX,498.399994,507.019989,495,522,5572700
2020-09-09,NFLX,519.210022,500.190002,492.570007,520,6848100
2020-09-10,NFLX,503.350006,480.670013,478.839996,506.290009,6240200
2020-09-11,NFLX,486.48999,482.029999,476.809998,493.730011,5035200
2020-09-14,NFLX,480.619995,476.26001,471.299988,488.98999,7359100
2020-09-15,NFLX,484,495.98999,481.630005,497.470001,5337000
2020-09-16,NFLX,499.98999,483.859985,483.309998,504.660004,4394900
2020-09-17,NFLX,475.160004,470.200012,463.269989,478.399994,5379300
2020-09-18,NFLX,472.51001,469.959991,458.600006,479.399994,6717700
2020-09-21,NFLX,467.690002,487.350006,466.320007,487.779999,5457500
2020-09-22,NFLX,489.01001,491.170013,479.26001,491.820007,3482300
2020-09-23,NFLX,491.040009,470.609985,469,491.040009,3726400
2020-09-24,NFLX,470.529999,473.079987,467.820007,477,3727200
2020-09-25,NFLX,474.390015,482.880005,468.029999,484.869995,3769400
2020-09-28,NFLX,489.109985,490.649994,477.880005,492,4773500
2020-09-29,NFLX,489.5,493.480011,486.529999,496.290009,3541500
2020-09-30,NFLX,492.570007,500.029999,489.269989,504.630005,4634100
2020-10-01,NFLX,506.029999,527.51001,503.600006,529.549988,8153700
2020-10-02,NFLX,516.429993,503.059998,502.700012,526.369995,6071200
2020-10-05,NFLX,506.799988,520.650024,501.700012,520.98999,4088100
2020-10-06,NFLX,518.719971,505.869995,504.160004,521.820007,4199000
2020-10-07,NFLX,518,534.659973,515.820007,536.48999,7988700
2020-10-08,NFLX,533.47998,531.789978,524.150024,535,5386500
2020-10-09,NFLX,537.830017,539.440002,535,544.280029,4781300
2020-10-12,NFLX,548.809998,539.809998,538.23999,551.809998,5391100
2020-10-13,NFLX,540.559998,554.090027,537.200012,557.650024,5602500
2020-10-14,NFLX,562.609985,541.450012,541,572.48999,9499000
2020-10-15,NFLX,545.52002,541.940002,535.099976,551.219971,5113100
2020-10-16,NFLX,549.5,530.789978,530.030029,554.330017,6347400
2020-10-19,NFLX,537.070007,530.719971,525.380005,541.799988,7567500
2020-10-20,NFLX,528.140015,525.419983,522.26001,533.780029,10047200
2020-10-21,NFLX,501.029999,489.049988,488.25,506.850006,17405700
2020-10-22,NFLX,494.690002,485.230011,482,495.140015,6997900
2020-10-23,NFLX,488.109985,488.279999,481.350006,490.059998,4927900
2020-10-26,NFLX,487.029999,488.23999,478.899994,496.820007,6186100
2020-10-27,NFLX,490.01001,488.929993,482.929993,490.48999,3627200
2020-10-28,NFLX,486.359985,486.23999,483.279999,494,5992700
2020-10-29,NFLX,488.5,504.209991,479.339996,513.900024,11120700
2020-10-30,NFLX,502.01001,475.73999,472.209991,505.880005,7807900
2020-11-02,NFLX,478.869995,484.119995,475,486.299988,4408200
2020-11-03,NFLX,484.929993,487.220001,478.76001,495.309998,3690200
2020-11-04,NFLX,495.359985,496.950012,493.980011,507.730011,5137300
2020-11-05,NFLX,506.559998,513.76001,503.450012,518.72998,5372800
2020-11-06,NFLX,515,514.72998,502.51001,515.210022,4236300
2020-11-09,NFLX,485.540009,470.5,467.26001,495.850006,10419700
2020-11-10,NFLX,470.950012,480.23999,463.410004,484.600006,8306100
2020-11-11,NFLX,483,490.76001,478.26001,491.679993,5460500
2020-11-12,NFLX,491,486.769989,480.429993,496.519989,5063700
2020-11-13,NFLX,486.769989,482.839996,477.799988,488.940002,3002700
2020-11-16,NFLX,480,479.100006,477.299988,485.579987,3953600
2020-11-17,NFLX,480.119995,480.630005,478.850006,487.51001,3698100
2020-11-18,NFLX,481.950012,481.790009,477.720001,488.609985,3629200
2020-11-19,NFLX,482,484.670013,480.470001,487.799988,2254700
2020-11-20,NFLX,485.220001,488.23999,481.570007,494.76001,4253400
2020-11-23,NFLX,490.459991,476.619995,475.839996,491.149994,5416600
2020-11-24,NFLX,478.839996,482.880005,475.890015,484.049988,3550500
2020-11-25,NFLX,485.130005,485,478.920013,486.899994,3598600
2020-11-27,NFLX,486.579987,491.359985,481.850006,493.25,2805800
2020-11-30,NFLX,490.079987,490.700012,481.269989,492.549988,3530900
2020-12-01,NFLX,492.339996,504.579987,491.980011,509.470001,5052700
2020-12-02,NFLX,501.619995,503.380005,493.5,506.799988,3028400
2020-12-03,NFLX,502.98999,497.519989,496.040009,508.769989,2826100
2020-12-04,NFLX,497.5,498.309998,493.640015,504.5,3666200
2020-12-07,NFLX,500.01001,515.780029,497.769989,517.76001,4289300
2020-12-08,NFLX,517.900024,512.659973,505.549988,521.48999,4229000
2020-12-09,NFLX,510.529999,493.600006,491.290009,514.5,4178800
2020-12-10,NFLX,494.559998,501.089996,492.910004,503.769989,3018200
2020-12-11,NFLX,495,503.220001,494.850006,503.339996,3210900
2020-12-14,NFLX,505.440002,522.419983,501.179993,524.159973,5770400
2020-12-15,NFLX,518.5,519.780029,513.559998,524.700012,3394900
2020-12-16,NFLX,520.109985,524.830017,517.690002,527.380005,3682400
2020-12-17,NFLX,529,532.900024,526.440002,535.48999,3193400
2020-12-18,NFLX,533.200012,534.450012,526.02002,536.369995,4502700
2020-12-21,NFLX,530.049988,528.909973,521.150024,532.619995,3894000
2020-12-22,NFLX,527.690002,527.330017,520.5,530.400024,1906600
2020-12-23,NFLX,524.76001,514.47998,514.200012,526.320007,2393200
2020-12-24,NFLX,515.119995,513.969971,512.210022,519.349976,1144000
2020-12-28,NFLX,516.429993,519.119995,507.130005,523.659973,2891900
2020-12-29,NFLX,519.900024,530.869995,515.47998,536.549988,4022400
2020-12-30,NFLX,530.130005,524.590027,523.690002,533.26001,1876300
2020-12-31,NFLX,525.530029,540.72998,523.150024,545.5,5392300
2021-01-04,NFLX,539,522.859985,515.090027,540.799988,4444400
2021-01-05,NFLX,521.549988,520.799988,515.890015,526.780029,3133900
2021-01-06,NFLX,511.970001,500.48999,499.5,513.099976,5346200
2021-01-07,NFLX,508.279999,508.890015,506.420013,516.440002,3686400
2021-01-08,NFLX,511.309998,510.399994,504.51001,513.23999,2973900
2021-01-11,NFLX,507.839996,499.100006,497.950012,510.730011,3806200
2021-01-12,NFLX,500,494.25,485.670013,501.089996,5990400
2021-01-13,NFLX,495.5,507.790009,493.01001,512.349976,5032100
2021-01-14,NFLX,507.350006,500.859985,499.579987,514.5,4177400
2021-01-15,NFLX,500,497.980011,495.100006,506.320007,5895800
2021-01-19,NFLX,501,501.769989,493.540009,509.25,12315800
2021-01-20,NFLX,565.419983,586.340027,556.859985,593.289978,32637500
2021-01-21,NFLX,582.450012,579.840027,570.400024,588.75,11802100
2021-01-22,NFLX,582.099976,565.169983,564.349976,583.98999,7550800
2021-01-25,NFLX,567,556.780029,548.650024,569.75,7207300
2021-01-26,NFLX,554.72998,561.929993,554.059998,567.98999,5023800
2021-01-27,NFLX,550.710022,523.280029,515.72998,556.419983,8670300
2021-01-28,NFLX,535.880005,538.599976,530.73999,553.150024,5969000
2021-01-29,NFLX,538,532.390015,530.179993,541,4325300
2021-02-01,NFLX,536.789978,539.039978,531.72998,545.059998,3547500
2021-02-02,NFLX,542.01001,548.159973,538.929993,555.47998,3767600
2021-02-03,NFLX,550.169983,539.450012,538.23999,550.47998,3172300
2021-02-04,NFLX,539.809998,552.159973,537.51001,559.47998,5164500
2021-02-05,NFLX,552.26001,550.789978,545.47998,554.440002,2376200
2021-02-08,NFLX,555,547.919983,543.700012,555,2791700
2021-02-09,NFLX,546,559.070007,543,566,3703500
