date,symbol,open,close,low,high,volume
2020-01-29,GOOG,72.940002,72.931503,72.336998,73.2715,21554000
2020-01-30,GOOG,71.998001,72.792,71.82,72.863998,26788000
2020-01-31,GOOG,73.445,71.711502,71.426498,73.5065,48344000
2020-02-03,GOOG,73.099998,74.296997,72.949501,74.5,60736000
2020-02-04,GOOG,72.8535,72.3535,71.315002,73.474998,78660000
2020-02-05,GOOG,73.121002,72.411499,71.528,73.192001,39724000
2020-02-06,GOOG,72.516502,73.811501,72.4785,74.099998,33588000
2020-02-07,GOOG,73.364998,73.961502,73.317497,74.292,23446000
2020-02-10,GOOG,73.716003,75.433998,73.716003,75.474998,28398000
2020-02-11,GOOG,75.5905,75.439499,75.281898,76.481499,26892000
2020-02-12,GOOG,75.723999,75.913498,75.405502,76.034752,23352000
2020-02-13,GOOG,75.634499,75.733002,75.230003,76.359001,18590000
2020-02-14,GOOG,75.779999,76.037003,75.366997,76.037003,23956000
2020-02-18,GOOG,75.75,75.983498,75.629501,76.581497,22414000
2020-02-19,GOOG,76.253502,76.334503,76.07,76.605301,18986000
2020-02-20,GOOG,76.099998,75.907501,75.341003,76.482002,21932000
2020-02-21,GOOG,75.401497,74.255501,74.022003,75.610748,34634000
2020-02-24,GOOG,71.305496,71.079498,70.569504,71.848503,57342000
2020-02-25,GOOG,71.650002,69.422501,69.120003,71.906998,49566000
2020-02-26,GOOG,69.806999,69.658997,68.949997,70.785004,44048000
2020-02-27,GOOG,68.102997,65.904503,65.858498,68.585197,59566000
2020-02-28,GOOG,63.875,66.966499,63.549999,67.056999,75782000
2020-03-02,GOOG,67.580498,69.455498,66.340752,69.543503,48630000
2020-03-03,GOOG,69.971001,67.069504,66.599998,70.5075,48046000
2020-03-04,GOOG,67.961502,69.325996,67.155502,69.404503,38266000
2020-03-05,GOOG,67.510002,65.952003,65.254997,67.945503,51226000
2020-03-06,GOOG,63.853001,64.920502,63.052502,65.310997,53212000
2020-03-09,GOOG,60.264999,60.778,60,62.737999,67308000
2020-03-10,GOOG,63,64.019501,60.938499,64.057503,52228000
2020-03-11,GOOG,62.485001,60.7705,59.803501,63.048,52170000
2020-03-12,GOOG,56.299999,55.745499,55.665001,59.693501,84534000
2020-03-13,GOOG,58.950001,60.9865,55.857151,60.987999,74002000
2020-03-16,GOOG,54.799999,54.216499,53.722,57.61335,85048000
2020-03-17,GOOG,54.655499,55.990002,52.800499,56.542999,77230000
2020-03-18,GOOG,52.8255,54.84,51.863998,55.325001,84668000
2020-03-19,GOOG,54.6525,55.7645,53.005402,57.898499,73022000
2020-03-20,GOOG,56.785999,53.616001,53.274502,57.199501,72036000
2020-03-23,GOOG,53.066002,52.831001,50.6768,53.566002,80882000
2020-03-24,GOOG,55.188499,56.723,54.530998,56.75,66890000
2020-03-25,GOOG,56.323502,55.1245,54.300499,57.445,81630000
2020-03-26,GOOG,55.59,58.087502,54.676498,58.498501,71434000
2020-03-27,GOOG,56.283501,55.5355,55.295502,57.533501,64170000
2020-03-30,GOOG,56.251999,57.341,54.824001,57.581501,51482000
2020-03-31,GOOG,57.365002,58.140499,56.907001,58.765499,49728000
2020-04-01,GOOG,56.099998,55.280998,54.872501,56.484501,46884000
2020-04-02,GOOG,54.912998,56.042,54.82,56.342999,39298000
2020-04-03,GOOG,55.950748,54.894001,53.990501,56.176998,46268000
2020-04-06,GOOG,56.900002,59.346001,56.547001,59.733002,53294000
2020-04-07,GOOG,61.049999,59.3255,59.1115,61.25,47746000
2020-04-08,GOOG,60.325001,60.514,59.408001,60.953499,39502000
2020-04-09,GOOG,61.203999,60.572498,59.83675,61.2785,43508000
2020-04-13,GOOG,60.459,60.877998,59.379902,61.025501,34796000
2020-04-14,GOOG,62.254501,63.461498,61.8465,64.1035,49408000
2020-04-15,GOOG,62.280499,63.123501,62.02,64.023003,33434000
2020-04-16,GOOG,63.705002,63.1735,62.131001,63.950001,50362000
2020-04-17,GOOG,64.2425,64.162498,63.561501,64.721497,38980000
2020-04-20,GOOG,63.549999,63.330502,63.068501,64.080002,33910000
2020-04-21,GOOG,62.349998,60.817001,60.4855,62.713501,43060000
2020-04-22,GOOG,62.277,63.1605,62.099998,64.280647,41848000
2020-04-23,GOOG,63.577499,63.815498,63.283501,64.665497,31324000
2020-04-24,GOOG,63.058498,63.9655,62.4725,64.019997,32792000
2020-04-27,GOOG,64.800003,63.793999,63.450001,64.807503,32012000
2020-04-28,GOOG,64.3965,61.683498,61.610001,64.402496,59026000
2020-04-29,GOOG,67.072998,67.073997,66.266998,67.999496,75872000
2020-04-30,GOOG,66.244003,67.432999,66.124496,67.640999,53378000
2020-05-01,GOOG,66.425003,66.030502,65.550003,67.6035,41450000
2020-05-04,GOOG,65.411499,66.339996,64.949997,66.383003,30080000
2020-05-05,GOOG,66.896004,67.555496,66.873001,68.696999,33030000
2020-05-06,GOOG,68.084503,67.364998,67.364502,68.556,24308000
2020-05-07,GOOG,68.296997,68.627998,67.763496,68.879997,27952000
2020-05-08,GOOG,69.156502,69.418503,68.774002,69.938004,27738000
2020-05-11,GOOG,68.914001,70.163002,68.857597,70.8265,28242000
2020-05-12,GOOG,70.356003,68.787003,68.738503,70.75,27812000
2020-05-13,GOOG,68.852501,67.466499,66.419998,69.274101,36252000
2020-05-14,GOOG,66.750999,67.806503,66.195503,67.871002,32062000
2020-05-15,GOOG,67.5,68.6595,66.949997,68.723999,34154000
2020-05-18,GOOG,68.087502,69.196999,67.712502,69.616249,36448000
2020-05-19,GOOG,69.349854,68.674248,68.674248,69.599998,25612000
2020-05-20,GOOG,69.478996,70.335999,69.362503,70.521004,33108000
2020-05-21,GOOG,70.400002,70.139999,69.672501,70.774498,27700000
2020-05-22,GOOG,69.835503,70.521004,69.591499,70.638,26188000
2020-05-26,GOOG,71.863503,70.850998,70.606499,72.050003,41212000
2020-05-27,GOOG,70.862503,70.891998,69.564499,71.086998,33716000
2020-05-28,GOOG,69.843002,70.836502,69.800003,72.042,33844000
2020-05-29,GOOG,70.847,71.445999,70.667503,71.628502,36418000
2020-06-01,GOOG,70.919502,71.591003,70.900002,71.898003,24342000
2020-06-02,GOOG,71.527496,71.960999,70.941498,71.980499,25562000
2020-06-03,GOOG,71.915001,71.819,71.488853,72.327599,25124000
2020-06-04,GOOG,71.519997,70.609001,70.236504,71.947998,29686000
2020-06-05,GOOG,70.658501,71.919502,70.300003,72.252502,34698000
2020-06-08,GOOG,71.116997,72.330498,71.116997,72.399498,28084000
2020-06-09,GOOG,72.267998,72.807999,72.1605,73.400002,28184000
2020-06-10,GOOG,72.976997,73.292503,72.813499,73.712952,30504000
2020-06-11,GOOG,72.124001,70.192001,70.099998,72.723747,39826000
2020-06-12,GOOG,71.4245,70.658997,69.301003,71.849998,38928000
2020-06-15,GOOG,69.540001,70.9925,69.396004,71.239998,30078000
2020-06-16,GOOG,72.261002,72.136002,71.294998,72.750999,34184000
2020-06-17,GOOG,72.358002,72.556,71.569,73,30992000
2020-06-18,GOOG,72.458,71.797997,71.350502,72.570503,31638000
2020-06-19,GOOG,72.199997,71.585999,71.067497,72.389999,63158000
2020-06-22,GOOG,71.449997,72.593002,71.1605,72.637497,30848000
2020-06-23,GOOG,72.781998,73.220497,72.262001,73.79705,28596000
2020-06-24,GOOG,73.0755,71.598503,71.487503,73.771004,35120000
2020-06-25,GOOG,71.495003,72.066498,71,72.144997,24610000
2020-06-26,GOOG,71.569504,67.995003,67.599503,71.672501,85354000
2020-06-29,GOOG,67.908997,69.748497,67.350502,69.779999,36204000
2020-06-30,GOOG,69.522003,70.680496,69.197998,70.932503,40848000
2020-07-01,GOOG,70.555,71.902,70.490997,72.150002,35504000
2020-07-02,GOOG,72.347,73.235001,72.320999,74.147499,37182000
2020-07-06,GOOG,74.002998,74.785004,73.642998,75.329498,31280000
2020-07-07,GOOG,74.5,74.259003,74.177498,75.839996,29164000
2020-07-08,GOOG,74.716003,74.800003,74.281502,75.293999,24994000
2020-07-09,GOOG,75.322502,75.5495,74.404251,76.136002,28466000
2020-07-10,GOOG,75.307503,77.086998,74.827003,77.191498,37126000
2020-07-13,GOOG,77.5,75.567001,75.262154,78.856598,36928000
2020-07-14,GOOG,74.515503,76.028999,74.175003,76.147499,31700000
2020-07-15,GOOG,76.156502,75.681999,74.900002,76.766502,32214000
2020-07-16,GOOG,75,75.900002,74.315498,75.934502,30386000
2020-07-17,GOOG,76.081001,75.777496,74.920998,76.171997,29134000
2020-07-20,GOOG,75.763,78.286003,75.18,78.514503,31146000
2020-07-21,GOOG,79.349503,77.920998,77.713997,79.349503,24324000
2020-07-22,GOOG,78.025002,78.4245,77.305,78.5,18640000
2020-07-23,GOOG,78.348503,75.783997,75.369598,78.593498,32552000
2020-07-24,GOOG,74.946503,75.593498,74.419998,75.881798,30880000
2020-07-27,GOOG,75.779999,76.510002,75.760498,77.0485,24920000
2020-07-28,GOOG,76.259003,75.016998,74.883003,76.323997,34044000
2020-07-29,GOOG,75.316002,76.100998,75.066498,76.562599,22130000
2020-07-30,GOOG,74.849998,76.572502,74.611,76.893501,33428000
2020-07-31,GOOG,75.250504,74.148003,72.7015,75.447502,68798000
2020-08-03,GOOG,74.332001,73.722504,73.281998,74.523499,46604000
2020-08-04,GOOG,73.828499,73.248497,72.932503,74.278,38070000
2020-08-05,GOOG,73.464996,73.680496,73.172997,74.120499,39590000
2020-08-06,GOOG,73.587502,75.004997,73.300003,75.119499,39908000
2020-08-07,GOOG,75,74.724503,74.082001,75.842247,31556000
2020-08-10,GOOG,74.359001,74.805,73.653999,75.203751,25786000
2020-08-11,GOOG,74.622002,74.015999,73.900002,75.5,29088000
2020-08-12,GOOG,74.278999,75.331001,74.262497,75.619301,28740000
2020-08-13,GOOG,75.516998,75.922501,75.400253,76.862503,29104000
2020-08-14,GOOG,75.782997,75.386497,75.143997,76.095001,27096000
2020-08-17,GOOG,75.733498,75.899002,75.398499,76.280502,27566000
2020-08-18,GOOG,76.308998,77.93,76.185501,78.123497,40542000
2020-08-19,GOOG,77.665497,77.376503,77.197502,78.683998,33212000
2020-08-20,GOOG,77.172501,79.087502,76.910004,79.293503,34138000
2020-08-21,GOOG,78.851501,79.021004,78.400253,79.886002,28930000
2020-08-24,GOOG,79.698997,79.410004,79.028503,80.708504,28198000
2020-08-25,GOOG,79.1035,80.411003,79.1035,80.581001,44942000
2020-08-26,GOOG,80.400002,82.619003,80.18,82.960999,79868000
2020-08-27,GOOG,82.683998,81.716499,81.287498,82.75,37232000
2020-08-28,GOOG,81.6745,82.220497,81.537498,82.358498,29980000
2020-08-31,GOOG,82.394501,81.709,81.515503,82.398247,36468000
2020-09-01,GOOG,81.831497,83.0355,81.611,83.286499,36506000
2020-09-02,GOOG,83.688751,86.414001,83.316498,86.658997,50224000
2020-09-03,GOOG,85.485703,82.092003,80.752998,85.485703,62156000
2020-09-04,GOOG,81.212997,79.552002,77.380653,82.255501,52172000
2020-09-08,GOOG,76.675499,76.619499,76.400497,78.193253,52218000
2020-09-09,GOOG,77.876503,77.848,76.802551,78.449997,35494000
2020-09-10,GOOG,78.031998,76.600998,76.290253,79.204048,32372000
2020-09-11,GOOG,76.800003,76.036003,74.867996,78.760002,31942000
2020-09-14,GOOG,76.950249,75.963997,75.787003,78.199997,33932000
2020-09-15,GOOG,76.800003,77.071999,76.591751,77.9785,26622000
2020-09-16,GOOG,77.777,76.044998,75.990997,78.099998,26234000
2020-09-17,GOOG,74.800003,74.776497,73.5,75.414902,37596000
2020-09-18,GOOG,74.900497,72.999496,71.856499,75.150146,62078000
2020-09-21,GOOG,72.002998,71.557999,70.327499,72.417999,57776000
2020-09-22,GOOG,72.504501,73.273003,71.726501,73.475998,31664000
2020-09-23,GOOG,72.939003,70.760498,70.385002,73.047997,33148000
2020-09-24,GOOG,70.551498,71.414497,70.4925,72.185448,29004000
2020-09-25,GOOG,71.6315,72.248001,70.667,72.5,26460000
2020-09-28,GOOG,73.710503,73.225998,72.46505,73.839996,40158000
2020-09-29,GOOG,73.519501,73.466499,72.940247,73.833153,19564000
2020-09-30,GOOG,73.339996,73.480003,72.994003,74.487503,34032000
2020-10-01,GOOG,74.213501,74.504501,73.960503,74.952003,35590000
2020-10-02,GOOG,73.101501,72.920998,72.545998,74.160004,25682000
2020-10-05,GOOG,73.310501,74.301003,73.213501,74.4105,22266000
2020-10-06,GOOG,73.778999,72.671997,72.429497,74.337997,24908000
2020-10-07,GOOG,73.2145,73.014503,71.800003,73.447998,34924000
2020-10-08,GOOG,73.254501,74.296501,73.254501,74.5,23756000
2020-10-09,GOOG,74.735001,75.761002,74.472504,75.825996,28706000
2020-10-12,GOOG,77.150002,78.457497,76.628502,79.693001,49652000
2020-10-13,GOOG,79.186501,78.584,78.160004,79.5,32020000
2020-10-14,GOOG,78.929497,78.403999,77.526497,79.384201,38586000
2020-10-15,GOOG,77.357498,77.956497,77.251503,78.755249,30800000
2020-10-16,GOOG,78.292503,78.650497,78.150002,79.056503,28694000
2020-10-19,GOOG,79.023003,76.730499,76.400002,79.407501,32142000
2020-10-20,GOOG,76.352501,77.796501,76.283501,78.875,44834000
2020-10-21,GOOG,78.666496,79.665497,78.581497,80.936501,51366000
2020-10-22,GOOG,79.652496,80.766502,79.25,81.099503,28672000
2020-10-23,GOOG,81.303497,82.050003,81.025497,82.117996,27516000
2020-10-26,GOOG,81.250504,79.522499,78.824997,81.912003,37066000
2020-10-27,GOOG,79.783501,80.212997,79.139,80.342247,24580000
2020-10-28,GOOG,77.987,75.831001,75.731003,78.067497,36680000
2020-10-29,GOOG,76.117996,78.362,76.112,79.685501,40062000
2020-10-30,GOOG,83.605499,81.050499,80.223,84.349998,86582000
2020-11-02,GOOG,81.407997,81.301498,80.801498,83.038498,50708000
2020-11-03,GOOG,81.588997,82.510498,80.831001,83.084999,33234000
2020-11-04,GOOG,85.514,87.456497,85.301498,88.568253,71418000
2020-11-05,GOOG,89.050003,88.168503,87.525497,89.681999,41316000
2020-11-06,GOOG,87.697502,88.087502,87.017502,88.621498,33218000
2020-11-09,GOOG,89.544998,88.150002,88.000999,90.903,45366000
2020-11-10,GOOG,86.554497,87.019501,85.864998,88.150002,52722000
2020-11-11,GOOG,87.5,87.635498,87.368248,88.210999,25280000
2020-11-12,GOOG,87.3815,87.491997,87.279999,88.413498,24950000
2020-11-13,GOOG,87.8815,88.850998,87.227501,89.052002,29998000
2020-11-16,GOOG,88.584999,89.069,88.384499,89.953499,24936000
2020-11-17,GOOG,88.847,88.5075,88.349998,89.25,22942000
2020-11-18,GOOG,88.261497,87.338997,87.306999,88.6735,23470000
2020-11-19,GOOG,86.918999,88.195999,86.85025,88.4795,24998000
2020-11-20,GOOG,88.260498,87.109497,87.093002,88.699997,46270000
2020-11-23,GOOG,87.480003,86.742996,85.886002,87.695,43232000
2020-11-24,GOOG,86.525002,88.444,86.384499,88.580002,31560000
2020-11-25,GOOG,88.644501,88.571503,87.827003,88.927002,20916000
2020-11-27,GOOG,88.654503,89.6595,88.622002,90.199997,17698000
2020-11-30,GOOG,89.059196,88.037003,87.75,89.403252,36476000
2020-12-01,GOOG,88.718498,89.904999,88.468498,91.241501,34738000
2020-12-02,GOOG,89.904999,91.397499,89.473648,91.782501,24440000
2020-12-03,GOOG,91.2005,91.338501,91.1325,92.360001,24546000
2020-12-04,GOOG,91.225998,91.399498,90.849503,91.657997,27564000
2020-12-07,GOOG,90.949997,90.973999,90.289001,91.6185,26418000
2020-12-08,GOOG,90.504997,90.927498,89.810249,91.095001,21926000
2020-12-09,GOOG,90.600502,89.206497,88.390503,91.713501,30152000
2020-12-10,GOOG,88.489998,88.766502,87.015999,89.065498,27256000
2020-12-11,GOOG,88.153,89.088501,88,89.222504,24414000
2020-12-14,GOOG,88.75,88.002998,87.860748,89.869499,32004000
2020-12-15,GOOG,88.221001,88.388496,87.497498,88.570999,29646000
2020-12-16,GOOG,88.643997,88.150002,87.804001,88.650002,30270000
2020-12-17,GOOG,88.425499,87.394997,86.932999,88.589203,32494000
2020-12-18,GOOG,87.709,86.550499,86.011002,87.755501,80328000
2020-12-21,GOOG,85.675499,86.968498,84.949997,87.042503,36568000
2020-12-22,GOOG,86.721497,86.175003,85.628754,86.870247,18734000
2020-12-23,GOOG,86.405502,86.619003,86.251999,87.399498,20676000
2020-12-24,GOOG,86.75,86.942497,86.455498,87.300003,6936000
2020-12-28,GOOG,87.581749,88.804497,87.31675,89.5364,27860000
2020-12-29,GOOG,89.389503,87.935997,87.804497,89.622002,25988000
2020-12-30,GOOG,88.100502,86.975998,86.279999,88.254753,26122000
2020-12-31,GOOG,86.771004,87.594002,86.771004,87.946503,20238000
2021-01-04,GOOG,87.876999,86.412003,85.392502,88.032501,38038000
2021-01-05,GOOG,86.25,87.045998,85.900749,87.383499,22906000
2021-01-06,GOOG,85.1315,86.764503,84.949997,87.400002,52042000
2021-01-07,GOOG,87.002998,89.362503,86.852501,89.419998,45300000
2021-01-08,GOOG,89.399002,90.360497,88.67675,90.491997,41012000
2021-01-11,GOOG,89.303497,88.335999,88.026001,89.715752,24194000
2021-01-12,GOOG,87.695999,87.327499,86.265503,88.902,27140000
2021-01-13,GOOG,86.929001,87.720001,86.900497,88.251747,21882000
2021-01-14,GOOG,87.681,87.009003,86.669998,88.750504,23590000
2021-01-15,GOOG,86.9095,86.809502,86.077499,87.800003,26844000
2021-01-19,GOOG,87.612503,89.542999,87.072998,90.463753,34692000
2021-01-20,GOOG,91.572998,94.345001,91.276497,95.185501,49806000
2021-01-21,GOOG,94.900002,94.5625,94.355499,96.742996,41278000
2021-01-22,GOOG,94.783997,95.052498,94.087997,95.547501,25442000
2021-01-25,GOOG,96.033501,94.970001,93.376503,96.478996,38546000
2021-01-26,GOOG,94.442001,95.862,94.21225,96.25,26262000
2021-01-27,GOOG,94.126503,91.539497,90.449997,94.5,54966000
2021-01-28,GOOG,92.196999,93.155502,92.132004,94.941498,35462000
2021-01-29,GOOG,92.308502,91.787003,90.510002,92.863998,32252000
